# BEAST v1.6.1, Build r3651
# Generated Thu Apr 21 17:38:40 NZST 2011 [seed=1303362947982]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	skyline
490000	-4431.583720288987	-67.19832635924084	-4364.385393929746	9.770949966651324	50.28623142934624	11.766882610990269	3.9132059049698067	1.1992065602985564	1.62864790328881	3.0	1.0	6.0	2.0	8.0	7.77294027384252	0.6780399025268065	0.5547412741910066	1.7672188232821935	0.0037331048139966926	-1232.3931415010384	-1190.3009409302522	-1941.6913114984552	-49.574476274385106
491000	-4438.1463220420455	-72.14882044403753	-4365.997501598008	10.541775511403575	38.16608471593794	6.449381344258104	9.566162192830616	8.334761077286457	1.7777971494920501	4.0	1.0	6.0	2.0	7.0	7.77294027384252	0.588535695950589	0.5166423494952497	1.894821954554168	0.003714569568909498	-1232.4418797756925	-1188.7394598971662	-1944.8161619251496	-52.33948355803822
492000	-4426.534026285344	-62.96976048255631	-4363.564265802788	10.52161298171723	44.352886960808775	1.1184924378697152	0.6467482527648594	3.0622798549834536	1.7646536879516015	3.0	2.0	1.0	7.0	7.0	7.550911718508451	0.6816792615650374	0.6126323825769106	1.7056883558580587	0.003293595751018912	-1231.6550336275868	-1191.6237095500298	-1940.2855226251709	-45.17770128388025
493000	-4434.874449770222	-68.31058213313091	-4366.563867637091	11.811048455338202	39.592334278997825	0.6409275715288668	2.0722376125738675	6.279581789040028	2.214776824981563	3.0	2.0	1.0	8.0	6.0	7.550911718508451	0.5531195416591907	0.6590333958361698	1.787847062504646	0.003455419176815143	-1233.8411365739635	-1195.9087460794565	-1936.813984983671	-48.702042045663156
494000	-4444.580382881781	-73.56739789093982	-4371.012984990841	10.873344087299838	52.84844104582843	28.107013770736458	7.948260226780437	4.29372124422995	1.2142988304690274	2.0	1.0	3.0	7.0	7.0	8.527200053439444	0.6972349367887702	0.5387892604545144	1.7639758027567218	0.0028637895622338014	-1232.2039940371717	-1194.087564290881	-1944.7214266627884	-53.425173162436494
495000	-4430.267584627373	-69.5465783016655	-4360.721006325708	10.823450546099656	55.18177067573031	6.177589623559337	4.142642509382189	3.112589187433862	0.8612009225890547	3.0	1.0	2.0	8.0	6.0	8.527200053439444	0.686952729417026	0.5490714678262586	1.7639758027567218	0.003380753115603901	-1234.7034531398401	-1191.4727751226064	-1934.5447780632608	-51.63341964653544
496000	-4448.726323223235	-76.75768730707415	-4371.9686359161615	11.271104434478366	286.198905659897	7.814502187075917	13.3404283369832	3.015272605485334	1.2543876325519736	1.0	3.0	5.0	9.0	2.0	8.527200053439444	0.5793518895087053	0.6177276226748212	1.80292048781648	0.0028339133392542605	-1234.1206264826023	-1188.034447132697	-1949.8135623008618	-53.613766458047806
497000	-4448.9507120791195	-76.69376273360056	-4372.256949345519	10.739627683339924	57.257225660212086	39.64871691530294	6.730227902236391	7.579132028994465	1.7624814590612545	1.0	4.0	2.0	6.0	7.0	7.828969895032727	0.6383561938915772	0.47687264496711534	1.884771161141314	0.003163255543064179	-1231.5709221001296	-1195.1440157571687	-1945.5420114882209	-55.207703669313005
498000	-4454.952547230754	-70.40525564929466	-4384.54729158146	10.79647606514439	36.09907885273634	14.676709634686851	6.4364975266179485	6.154509391525659	1.301060284287071	1.0	3.0	5.0	4.0	7.0	7.828969895032727	0.6917061770229996	0.5873248051468922	1.7209690178301145	0.0035520006687103835	-1246.738944799211	-1190.079429372746	-1947.7289174095029	-51.296586529810746
499000	-4442.7962029857335	-76.51299979920904	-4366.283203186525	9.782514205429818	292.69188910603015	16.213967113317217	10.081161291568163	0.8616489717655482	1.2803332219926034	1.0	4.0	6.0	4.0	5.0	7.828969895032727	0.5888264968573362	0.6898813505828645	1.7212921525598055	0.004044685185956396	-1232.0081365798817	-1191.8024539515322	-1942.4726126551107	-54.400594068125535
500000	-4434.454377745692	-68.266015693575	-4366.188362052117	9.879003301676597	48.3359109659025	35.01679188836026	7.791428065807171	1.9573884008660785	1.520755178491175	1.0	3.0	8.0	3.0	5.0	7.828969895032727	0.6534108922385318	0.4867599738890848	1.8598291338723896	0.004239828039099742	-1234.7776218186204	-1191.6103977056164	-1939.8003425278803	-48.69610183978418
501000	-4430.36684595043	-66.98648333158553	-4363.380362618844	9.347217010733319	57.24552112167926	17.637557409036194	11.727932151968615	5.365658075819001	0.5500568002799441	1.0	2.0	7.0	4.0	6.0	8.63611620194621	0.6128871024571276	0.5679911221407281	1.8191217754021505	0.003832525224293601	-1230.5505239845447	-1191.2502278698148	-1941.5796107644844	-46.621063905439215
502000	-4436.8903792440315	-73.36310937764813	-4363.527269866383	9.847236572607697	115.34894927595867	52.266000876049695	10.232888746471877	0.5266060110012436	1.9349829029964092	1.0	1.0	11.0	3.0	4.0	10.013218615370882	0.5934009658278895	0.6047886774850052	1.8018103566871115	0.003380657637106299	-1233.4049790804684	-1192.824622068528	-1937.2976687173864	-49.86169200441057
503000	-4436.96834441054	-75.23029509358079	-4361.738049316959	10.86783420791079	241.3592396968328	9.442351090761992	7.76910264682572	2.061229776240886	0.6173541168908203	2.0	1.0	10.0	5.0	2.0	6.849497199365752	0.5579112751193347	0.6443953100208305	1.797693414859841	0.0035109892472463826	-1233.7888125066002	-1191.475846497631	-1936.473390312728	-54.47275680244647
504000	-4437.785413531795	-69.29976576305471	-4368.48564776874	10.128160485926761	64.60437496673026	16.43041436392022	7.718082708141201	1.5635402080610965	0.3255136741126888	1.0	4.0	8.0	4.0	3.0	6.849497199365752	0.7224943993883434	0.5165309208763249	1.7609746797353378	0.0033273886037612525	-1235.4749773542228	-1191.4229746707683	-1941.5876957437488	-51.19914067720035
505000	-4435.241921343426	-66.41821929658832	-4368.823702046838	10.3410728974191	22.121293774952708	12.742469450499767	2.48116054563709	1.2536549516520887	1.2082833126754193	2.0	7.0	4.0	5.0	2.0	6.849497199365752	0.7289764841567604	0.5295642464084602	1.7414592694347855	0.004016677408225427	-1233.0446150630328	-1193.376257375222	-1942.4028296085833	-50.9660173068384
506000	-4434.641929850123	-68.84021485373718	-4365.801714996386	10.049282838367475	89.91159794217661	7.155534001843432	5.643095301554559	4.659417363826863	0.6847765823208769	2.0	6.0	5.0	2.0	5.0	6.849497199365752	0.6617651215000755	0.533486757419869	1.8047481210800616	0.003972469348693846	-1234.4417947320992	-1192.1233836258557	-1939.2365366384313	-49.42491385469294
507000	-4436.019602074547	-68.56122724677257	-4367.458374827775	8.992409291843838	80.037078230462	11.722751047154507	7.720450720530864	9.209918671511597	1.1449286876858233	1.0	5.0	1.0	6.0	7.0	6.849497199365752	0.7070954318817708	0.5816460501228431	1.7112585179953919	0.00440064503789805	-1234.1068488627461	-1193.4159818433607	-1939.9355441216671	-47.60869949970478
508000	-4446.844196520552	-76.4292327311264	-4370.414963789425	12.279893359974956	54.85589397985952	83.48648792879428	18.400030206425328	5.301137228722808	1.5517267398747296	1.0	1.0	2.0	9.0	7.0	7.575408606806644	0.6015436829051791	0.584062409005833	1.8143939080889935	0.003356934071008425	-1233.7957833965056	-1195.8932113472126	-1940.7259690457065	-53.58858673016047
509000	-4438.269640637107	-71.71885438007955	-4366.5507862570275	10.72023497874824	84.19838109362375	21.005516341741895	11.006590413201122	10.535498160387087	1.491848242764761	1.0	2.0	4.0	3.0	10.0	9.572371579735501	0.5186346091426515	0.7066858974551025	1.7746794934022516	0.003880945706206972	-1230.2420596627076	-1193.9494873238827	-1942.359239270437	-49.27411691519951
510000	-4450.009916018394	-77.31852976245915	-4372.691386255934	11.60131950926501	26.926018481537838	17.45249153882067	15.663282166297797	8.41093231736912	2.300180745584629	2.0	1.0	6.0	4.0	7.0	9.572371579735501	0.574785257579201	0.6780863326324883	1.7471284097883162	0.0031103967565334445	-1232.3718903179097	-1193.6327154495	-1946.686780488524	-56.72781167670156
511000	-4435.97756899426	-74.24541693321385	-4361.732152061046	10.214227910541041	80.09143752967127	56.11911046299976	5.237903085044426	4.442426389305626	4.198739786301827	1.0	1.0	2.0	4.0	12.0	9.572371579735501	0.6169543389291186	0.6025583425816289	1.7804873184892578	0.0034321683015888288	-1235.0462785244663	-1191.6923741651806	-1934.9934993713991	-51.809087787597775
512000	-4451.574878294478	-76.3163428559727	-4375.2585354385055	11.599811030504712	198.2151403127772	85.89849454110485	3.852681836583148	6.78112886024792	3.6135904580716702	1.0	1.0	4.0	2.0	12.0	9.572371579735501	0.7060930333369755	0.4331710862814514	1.8607358803815783	0.0032727246830214912	-1236.4460241042573	-1195.7107910022876	-1943.1017203319607	-51.342257556619614
513000	-4441.313398495314	-77.12694716633523	-4364.186451328978	10.58020730278031	93.24898206214962	220.33361715497588	7.789706886196785	3.6521189792178954	2.7956982014165104	1.0	1.0	1.0	4.0	13.0	9.572371579735501	0.7150604357569387	0.5384985593324063	1.7464410049106598	0.003573429182882952	-1237.4826139855743	-1192.4413022532958	-1934.2625350901085	-51.77250784899219
514000	-4441.877284779883	-75.1971386397579	-4366.680146140125	11.126289236291054	133.15341666722216	5.427458475261453	15.44963183365514	5.9497921956998265	2.3725468821015365	2.0	1.0	3.0	5.0	9.0	9.572371579735501	0.5424918246099335	0.45361217431836576	2.0038960010717055	0.003406627817598548	-1235.855158568411	-1194.9965770626409	-1935.8284105090725	-51.62242950658042
515000	-4432.5250720198965	-67.54788132234314	-4364.977190697553	11.31799262587884	72.46205412130763	6.213045550577657	5.155535230176997	5.023918447363593	1.433509993762419	1.0	6.0	2.0	5.0	6.0	9.572371579735501	0.5280372672360423	0.5309749148185615	1.9409878179454005	0.0033420156042074625	-1235.4598651310307	-1195.6331204004846	-1933.8842051660379	-47.81738798254065
516000	-4435.815429399705	-69.74778239098882	-4366.067647008716	10.692985067457974	265.80786799408526	8.328988024456967	4.904426944683622	1.3632935354470948	1.3432222983971127	1.0	8.0	3.0	4.0	4.0	7.662994714117616	0.6783402059410069	0.5317159223025405	1.7899438717564566	0.0035420026354998774	-1232.7215330041142	-1194.3814886905234	-1938.9646253140786	-49.156822037295775
517000	-4437.684169724448	-67.5563566522011	-4370.127813072247	12.037552930671424	71.93195701819566	7.172942163177308	5.965473780874905	1.5244557753545827	1.8043161752992847	1.0	6.0	5.0	7.0	1.0	7.662994714117616	0.5845697209596212	0.5090657101995154	1.9063645688408672	0.0029047661572078197	-1234.8589211400397	-1194.1831105868969	-1941.0857813453106	-48.93425780691827
518000	-4443.35316452005	-80.3750449294557	-4362.978119590594	11.739705920260707	160.52272195961612	32.61270015819569	25.47312812502641	5.16704886514855	0.8990264810014305	1.0	1.0	5.0	10.0	3.0	7.662994714117616	0.64536788820395	0.5888271088549746	1.7658050029410792	0.003188117060049473	-1232.702150295918	-1194.5094596778342	-1935.7665096168423	-56.97025848267971
519000	-4455.938149451801	-87.36481995250243	-4368.573329499299	12.343036368587812	53.40386921266795	108.60727251405463	23.472965531208505	4.841403207283644	3.2132656122343626	2.0	1.0	7.0	9.0	1.0	7.662994714117616	0.6422408230615003	0.6241173959165972	1.7336417810219062	0.0025454194727559717	-1233.9867607820856	-1196.220729710013	-1938.3658390072003	-63.34627081480148
520000	-4455.883872894158	-92.73626202699971	-4363.147610867159	14.23182131816422	109.9427644249112	29.323156413125595	7.214135612729508	18.968118454210895	13.18659848490559	1.0	3.0	2.0	9.0	5.0	7.662994714117616	0.5592797419462247	0.5351061749808539	1.9056140830729253	0.0027884780540538114	-1232.8673476126253	-1192.8832007114268	-1937.3970625431064	-67.6797242858775
521000	-4446.156291899675	-76.37499461653834	-4369.781297283137	13.342482334827768	27.54009335761395	13.598120331083244	3.2809939221966236	5.699256207945709	2.187048146910851	4.0	3.0	2.0	6.0	5.0	7.662994714117616	0.7322624814971775	0.579672038855977	1.6880654796468493	0.0026427458076399624	-1237.7434255511039	-1194.778295205234	-1937.259576526799	-57.82725375820143
522000	-4441.373883458706	-74.60119645868599	-4366.77268700002	12.504386447922348	41.91597721247473	5.116318387243166	2.855506607218581	1.621162764473315	3.390933375945646	4.0	6.0	1.0	4.0	5.0	7.662994714117616	0.6252010659088493	0.4777888178984381	1.8970101161927164	0.002558462842120069	-1233.2538651839088	-1194.9997327254398	-1938.519089090671	-57.1032491514528
523000	-4441.750443445459	-79.06915869231457	-4362.681284753144	13.681042193676028	43.56677102475677	8.426872542678856	2.5758261034669725	0.5606851210144814	1.5376014540226615	5.0	6.0	7.0	1.0	1.0	7.662994714117616	0.6688264105811021	0.5643235179861232	1.7668500714327784	0.0025978529712014043	-1235.2839076928701	-1193.4029635312484	-1933.9944135290252	-62.04023604512389
524000	-4444.092317938973	-72.15971614137493	-4371.932601797598	11.166512258932338	48.03149873372326	2.8217452162194196	6.88705743983489	1.7718645448721595	3.6152487973690612	3.0	8.0	2.0	4.0	3.0	10.168392566061794	0.6019920969872166	0.6640662860952381	1.733941616917549	0.0032259107099382235	-1233.8642884059777	-1197.4442754333813	-1940.6240379582393	-52.06154567262372
525000	-4442.3325612597155	-71.9463076752168	-4370.386253584498	11.996105190422444	34.28773608668417	3.1051510844819354	3.2733277153678784	2.8961429668601086	4.379185753587862	5.0	2.0	1.0	4.0	8.0	10.168392566061794	0.5560427046888594	0.5126443295821804	1.9313129657289638	0.0030885452040665382	-1237.5344271661381	-1194.810270493132	-1938.0415559252274	-53.934585756390476
526000	-4447.320253171313	-77.80298104389348	-4369.517272127419	12.169233222077937	108.35079525409317	5.864963234707215	11.792070186674536	1.6251449998591982	3.3363785344377486	4.0	5.0	1.0	1.0	9.0	10.168392566061794	0.5805116791633942	0.602045335399658	1.8174429854369516	0.0030171461574794605	-1232.5156614501877	-1196.6593666839515	-1940.3422439932806	-55.436367979327635
527000	-4447.995491597876	-78.08138984427588	-4369.9141017536	13.59143177075099	33.298699427002504	10.81854231823648	6.4878252517732165	3.664540323356728	3.4743606681573653	3.0	4.0	4.0	5.0	4.0	10.168392566061794	0.6092079159619711	0.6456268411380456	1.7451652428999873	0.0028105288443074513	-1235.1800465321858	-1195.5778687919803	-1939.1561864294345	-59.06460679302017
528000	-4456.432966088713	-81.85061916804912	-4374.582346920664	13.404073228664224	28.247146610030136	12.572111425715903	11.976141743406334	3.5589294922234407	3.2273972553829493	4.0	1.0	7.0	7.0	1.0	8.161814880784885	0.6189544437953477	0.5680179717382917	1.8130275844663646	0.002643703137084224	-1235.199206624233	-1197.89538863552	-1941.487751660911	-62.65471924345613
529000	-4449.098969898615	-81.04284265941277	-4368.056127239202	12.76682113189135	47.822114103926886	31.956967614661252	3.7213075152897717	4.31914659028021	3.7079012237523137	2.0	2.0	9.0	2.0	5.0	8.161814880784885	0.6390190717990746	0.4913566069608618	1.8696243212400674	0.0027557635672566085	-1233.6988092221866	-1195.9134884084904	-1938.4438296085254	-60.63414284440743
530000	-4437.566385598711	-72.87137168274633	-4364.695013915965	11.936897526194427	35.31241401548622	16.218302605967573	7.87640331760297	1.2966949390746636	1.842843437923013	3.0	4.0	6.0	4.0	3.0	8.970294794385554	0.5720542337247579	0.586629760580901	1.8413160056943452	0.002816216991401093	-1234.5816100907082	-1194.092662987321	-1936.0207408379356	-54.3101852936058
531000	-4436.351749351767	-73.26422258250327	-4363.087526769264	11.482893125790124	92.45139008285808	5.957613367198144	5.54257472535224	0.4602534555039563	0.9699689810506401	1.0	7.0	6.0	5.0	1.0	7.941128219427858	0.643640027626622	0.5524624991553648	1.8038974732180175	0.0030533993391313715	-1232.8846861459494	-1191.836242728185	-1938.3665978951296	-54.72250922159212
532000	-4442.901113718526	-75.31085514234	-4367.590258576186	12.269737613284988	88.845648309817	18.00904583674434	5.350112372713455	0.5841742921516547	0.8038640656205659	2.0	5.0	8.0	2.0	3.0	7.941128219427858	0.5538722607747445	0.6147901706519887	1.8313375685732711	0.0032256267308533614	-1237.4720069276405	-1196.1475547341881	-1933.970696914357	-56.73966625396917
533000	-4448.543907486311	-75.79541428662627	-4372.748493199684	10.591647331939248	43.118651523174016	44.72378034141329	9.592652299236757	3.4074844264745723	1.4417887645206535	1.0	2.0	2.0	5.0	10.0	7.941128219427858	0.7178266879575743	0.6320967478777367	1.650076564164693	0.0028658980826974543	-1234.7202501563029	-1196.5472276890014	-1941.4810153543804	-55.36805683992869
534000	-4443.589323219288	-78.28725702496155	-4365.3020661943265	11.283164014841512	192.89116634830555	13.096344983367846	17.886459692874794	5.393106760067293	1.8470320681678503	1.0	5.0	1.0	6.0	7.0	9.958477480914688	0.5304553120756657	0.5829978339026316	1.8865468540217067	0.003228802669589334	-1233.9189304334832	-1195.2679534799274	-1936.115182280916	-54.56385620841451
535000	-4445.817009837348	-79.21550616553193	-4366.601503671816	14.613481661061947	100.96044820980931	12.558709190436092	4.7496849721789625	3.900591152841562	2.606442778738598	1.0	4.0	2.0	10.0	3.0	7.905672744462962	0.5680197008805723	0.5628330359532211	1.8691472631662105	0.002639876361029782	-1234.2863829149787	-1195.1984941136398	-1937.1166266431974	-58.970012196180456
536000	-4440.122350871186	-79.4385026815012	-4360.683848189685	10.6312190636283	21.451623344098753	20.5100294023575	11.89323923919461	6.2813965922980115	2.624612212873524	1.0	1.0	6.0	8.0	4.0	7.905672744462962	0.5626368579110114	0.61767723829059	1.8196859037984023	0.003251316903591355	-1231.2241545532404	-1191.3015726914066	-1938.1581209450374	-59.9160819236926
