# BEAST v1.6.2, Build r4178
# Generated Fri Feb 10 10:47:11 NZDT 2012 [seed=1303338739767]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Human-Chimp)	tmrca(ingroup)	tmrca(HomiCerco)	yule.birthRate	firsthalf.kappa	firsthalf.frequencies1	firsthalf.frequencies2	firsthalf.frequencies3	firsthalf.frequencies4	firsthalf.alpha	secondhalf.kappa	secondhalf.frequencies1	secondhalf.frequencies2	secondhalf.frequencies3	secondhalf.frequencies4	secondhalf.alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	firsthalf.treeLikelihood	secondhalf.treeLikelihood	speciation
682600	-5775.876704404218	-56.255078504986756	-5719.621625899231	52.16676587031396	6.127688241805018	52.074125227524014	23.201560325083598	0.03172806950719323	12.378725250920128	0.3390166064168592	0.3487680451395767	0.0746652354358652	0.23755011300769882	0.4000392507460325	9.846562546896756	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.012237037919339997	0.24273895191921674	0.011046936426042634	0.20926130331255802	-0.11973279864509892	-2893.437529793966	-2826.184096105265	-46.513444207749814
682800	-5775.315788360309	-56.33718826210883	-5718.9786000982	52.64661625212447	6.309378841749976	50.29970795194303	23.414977380844118	0.03172806950719323	12.378725250920128	0.3390166064168592	0.3487680451395767	0.0746652354358652	0.23755011300769882	0.4000392507460325	9.846562546896756	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.014844530203456323	0.3941183630272958	0.013216332808793535	0.33132376594966	-0.17169864751610328	-2890.163975575307	-2828.814624522893	-46.57310266940626
683000	-5771.108140200096	-55.453595166954536	-5715.654545033141	51.35731852686005	5.586482994110925	48.27485888149528	23.523097854665906	0.050465150362646226	12.378725250920128	0.3390166064168592	0.3487680451395767	0.0746652354358652	0.23755011300769882	0.4000392507460325	9.846562546896756	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.014844530203456323	0.3941183630272958	0.012234081231053457	0.26204056030771083	-0.24987348061416675	-2891.579333952745	-2824.0752110803965	-45.76857909877764
683200	-5776.668518629528	-54.88773192578487	-5721.780786703744	48.23495735157244	5.81499246558841	47.773530143451495	24.485286527566053	0.050465150362646226	12.378725250920128	0.3390166064168592	0.3487680451395767	0.0746652354358652	0.23755011300769882	0.4000392507460325	9.846562546896756	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.014990491968983118	0.3941183630272958	0.01278747721480577	0.2600739843900626	-0.1363000583700613	-2894.277294362949	-2827.5034923407948	-45.46011819512308
683400	-5775.249996317419	-55.94501172619238	-5719.3049845912265	48.23495735157244	5.233553478602404	44.90966390277052	24.485286527566053	0.05035445558756692	12.378725250920128	0.3390166064168592	0.3487680451395767	0.0746652354358652	0.23755011300769882	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.015514690013206852	0.3941183630272958	0.012852502334420474	0.2200227652209651	-0.22707943940394643	-2893.535500214062	-2825.7694843771646	-45.29918615236902
683600	-5780.284327658421	-58.217254615410454	-5722.06707304301	49.046169033140615	5.321570965318719	47.74535647149062	24.77112816334055	0.02477950562552384	12.378725250920128	0.3390166064168592	0.3487680451395767	0.0746652354358652	0.23755011300769882	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.012983699566269121	0.3813991141429913	0.011540563437247225	0.20863418144680118	0.15652183585000934	-2895.3602389614207	-2826.70683408159	-47.14566415744811
683800	-5778.917093265268	-57.17755578791412	-5721.739537477353	53.94108705349168	5.574560348458198	53.926689496555596	24.319470962604576	0.02371655133062509	12.378725250920128	0.3390166064168592	0.3487680451395767	0.0746652354358652	0.23755011300769882	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.012458382548608477	0.3239223299543769	0.011770118435548425	0.25067393338896743	0.19582075441910232	-2895.2907316765413	-2826.448805800812	-47.8220836952057
684000	-5779.288117558005	-57.36660077458078	-5721.9215167834245	53.48640456317329	5.115266655274948	51.57590229481119	24.085913498729774	0.026168027141820385	12.735991138234182	0.3390166064168592	0.3487680451395767	0.0746652354358652	0.23755011300769882	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.010835514536667389	0.24788384415201015	0.010819904122573994	0.23622034818337434	0.08693415910209745	-2895.986397850981	-2825.9351189324434	-47.16877967553699
684200	-5782.057118475139	-55.587179621096084	-5726.469938854043	52.0455785853783	5.62220662650179	51.993128132194926	24.14773386711867	0.05184711093473601	12.735991138234182	0.3390166064168592	0.3487680451395767	0.0746652354358652	0.23755011300769882	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.01125687285755961	0.23200881198021558	0.011143057189167525	0.21613635724820246	-0.09062741338516468	-2895.1893799658424	-2831.2805588882	-46.68814580252642
684400	-5777.393534953518	-55.259048801872176	-5722.134486151645	52.4592232982342	5.591164668299001	49.35606988986403	23.608058679202216	0.04540918396717282	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.011832339758794759	0.23200881198021558	0.011815054448723222	0.20586771333357834	0.08982629815213813	-2894.051038327133	-2828.0834478245124	-46.04759258561695
684600	-5774.385065341721	-55.32253090517424	-5719.062534436547	50.27863438853541	5.601251099928073	49.44510798012927	23.445176963817993	0.04540918396717282	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.013383639280830445	0.2489817208357687	0.012984661414977663	0.2057955959930519	-0.3650313754509878	-2894.3187928168013	-2824.743741619746	-45.76802604357032
684800	-5777.3244651168825	-54.97006641774002	-5722.354398699143	49.60495638234245	5.553875362956934	49.35662757239945	24.26421227129796	0.05361854540636526	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.013383639280830445	0.2489817208357687	0.011992793815584116	0.20780071349747048	0.051081522588325864	-2894.428516280423	-2827.9258824187195	-45.81154949754722
685000	-5774.175131574264	-54.49107402112729	-5719.684057553137	45.66539502918775	5.429117493908406	44.672208080756974	23.719160173568383	0.05361854540636526	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.012822542356395935	0.17767821565103212	0.012136586120569627	0.17843885244431199	0.19275825215371134	-2894.4818219129543	-2825.202235640183	-45.274582560908044
685200	-5780.825464194717	-56.58103370764918	-5724.244430487068	50.21288547230242	5.429117493908406	44.75353905990607	23.937545378277143	0.07915887387303577	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.013621383401002728	0.16997730721757906	0.013253227932738003	0.15846386786451044	-0.05929600226640572	-2894.7892305064847	-2829.4551999805826	-47.53758582940149
685400	-5777.858347082853	-55.46344298908987	-5722.394904093762	52.94101631274097	5.352422748477004	48.023560737652176	23.937545378277143	0.04221445486371141	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.013209583577915584	0.25251993443692783	0.012073813662816794	0.23379078954538945	-0.11248239574518337	-2897.1415933836693	-2825.253310710093	-45.98546830732681
685600	-5775.067709224713	-55.488653688731546	-5719.579055535982	52.80889735798717	5.333639130524575	49.436280183626145	23.865547593368216	0.04570286600407527	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.013256104117675806	0.21594155266697965	0.012201946539396403	0.1866469221322639	-0.38342521397965085	-2894.9287590163126	-2824.650296519669	-46.04269938917333
685800	-5777.435124968359	-55.09766702976936	-5722.337457938589	52.80889735798717	5.925086954745624	48.77463705226745	23.53726055997	0.046051395229257434	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.013256104117675806	0.21594155266697965	0.011864293530612491	0.17655109174359232	-0.36733379588008963	-2893.6643322834802	-2828.6731256551084	-46.136461738828274
686000	-5775.204765149005	-54.84350768836795	-5720.361257460637	49.415071429411505	5.997665326972706	47.30047773353074	23.825576338485128	0.031239793723101632	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.462231697148855	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.013745857797086562	0.20869706158504844	0.012780824957342493	0.16349192653301578	0.0567604644143447	-2895.056606127526	-2825.304651333111	-46.28265724930098
686200	-5779.606171795807	-56.664637215144126	-5722.941534580663	51.649148752959356	6.101768561354465	51.43423933397489	24.902741225199975	0.027758072805967676	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.013151282476124956	0.12167361210290607	0.012413046035449803	0.12898471973244968	-0.2807846063872875	-2894.3403650687196	-2828.601169511943	-46.85526820033925
686400	-5782.1369582276675	-56.17130325738113	-5725.965654970287	50.373305546259004	5.694410779753023	48.790300750482814	23.897349934034192	0.06597196512915846	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.011555376484159269	0.25474081265469295	0.011442872808844262	0.2186599462348558	-0.26987024052043346	-2897.182670113081	-2828.782984857206	-47.40548614528444
686600	-5784.277951590846	-56.58623446126058	-5727.691717129585	51.09411710264093	5.406098129635418	45.71029190495747	24.491520953753827	0.06597196512915846	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.014160823817113515	0.25474081265469295	0.014127256613450115	0.2308713350916686	-0.08881398861613896	-2897.006608511029	-2830.6851086185566	-46.83963640510853
686800	-5783.064305491277	-56.012685811090364	-5727.051619680186	49.8137395203197	5.263820342107679	46.99359638710045	23.995553882195303	0.06597196512915846	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.4000392507460325	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.01451077448653205	0.16883114460609686	0.014583002682212276	0.14193041590751015	0.2087953023527181	-2895.5027213493804	-2831.548898330806	-46.62848080497136
687000	-5775.764877976115	-55.925738148913	-5719.8391398272015	50.71746088915391	5.087096193749692	46.10539725756627	24.1425110249979	0.0462847193082333	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.34867088470232094	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.42899150544340664	0.012861488916321934	0.18623864963413786	0.012510298295744515	0.16178833918472849	-0.1803827146001936	-2892.272584093189	-2827.566555734012	-45.865865637601345
687200	-5776.0573284795955	-58.277258657289494	-5717.780069822306	47.19353489597816	4.533400181186467	42.26309848065041	24.42237895698977	0.0462847193082333	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.012925651298498167	0.18623864963413786	0.012545189673437752	0.17884161185479835	-0.29197630377336975	-2892.395899474501	-2825.384170347805	-45.26615362569903
687400	-5772.891786674764	-56.99517387299335	-5715.896612801771	44.5924433316226	4.742910055208828	44.581022117567606	23.673703647960185	0.05195632155573763	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.012902574685753874	0.27088271532261865	0.014237228411299034	0.29838981288934857	0.05475419694996446	-2893.1914060388235	-2822.7052067629475	-45.01528579074163
687600	-5776.5978148667	-55.15535215045215	-5721.442462716248	44.5924433316226	5.13975113730449	41.504659272720744	23.673703647960185	0.04109381932121748	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.013029431951217151	0.22834020174724226	0.013968558912161875	0.22996955137997088	-0.03486364023887035	-2893.906318759289	-2827.5361439569588	-44.98358565597887
687800	-5777.608185587033	-56.15864979882186	-5721.4495357882115	43.10844716890152	5.13975113730449	41.504659272720744	23.673703647960185	0.028864527017308413	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.014047380069978837	0.2602923701874352	0.01503634302673029	0.2877697962282244	0.01461195265108082	-2891.381748572094	-2830.0677872161173	-45.891026799028005
688000	-5776.12779167656	-58.44345071531187	-5717.684340961248	43.69372239923164	4.651718455783512	43.33927504605017	23.30540174566708	0.059182686594719904	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.01252334658439671	0.25297454569012573	0.013425448614063624	0.24331942550624464	0.14181756706122955	-2890.4998781315085	-2827.1844628297395	-45.29011630446248
688200	-5777.0673058672255	-55.41321525457717	-5721.654090612648	42.0350612556252	4.865203022381049	38.77926775814977	23.540954724986033	0.04843397380552375	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.01252334658439671	0.12153840184013912	0.012679494643060618	0.11995235824456099	-0.29419729084899476	-2893.907658299963	-2827.746432312685	-44.25787550022051
688400	-5778.313814313063	-54.67135141324306	-5723.642462899819	39.10079269405803	5.124913226681048	39.09378596892039	23.731883006719222	0.03357931733574822	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.013107268523097697	0.129694639657606	0.013739606900179595	0.13816740716079284	0.14135806447882077	-2898.6894775841115	-2824.9529853157082	-44.81318926943811
688600	-5777.179367885462	-55.48320199812004	-5721.6961658873415	40.88802969803727	5.310490671445307	40.88070270628661	24.846415674209453	0.03577424132445629	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.012534343011680915	0.14660169379654736	0.012301820465019219	0.16696409351963154	0.08644033630557914	-2896.370424905991	-2825.3257409813505	-44.86596064232289
688800	-5777.180466189955	-55.02653511766111	-5722.153931072294	39.78140275616029	5.093270555449193	39.77427406808271	24.173952041277914	0.077311663310505	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.012404760053023808	0.14660169379654736	0.012595300232133231	0.14703864030021044	0.30969066259389233	-2896.4531678551643	-2825.7007632171294	-45.0881437807264
689000	-5778.648688604677	-53.305414443745896	-5725.343274160931	39.78140275616029	5.7594436419726245	39.08331564087226	24.173952041277914	0.0686503849078453	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.012478167483423586	0.14660169379654736	0.013469692787102708	0.1645834462901387	0.38933407048324414	-2894.035205326711	-2831.30806883422	-44.895604955267224
689200	-5776.429618147006	-53.13492102230169	-5723.294697124705	39.771264186849756	5.751440502072034	39.45569593792028	23.311809790208585	0.0577442786423156	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.013402162282641369	0.10800258217565399	0.014011210425889957	0.11220819184264424	0.20908300399801344	-2894.4844151748166	-2828.810281949888	-43.946387039064085
689400	-5771.500932252075	-54.60590102580491	-5716.89503122627	40.16735126990724	5.190147698439311	40.083744808242486	23.68288310309458	0.0577442786423156	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.012289690606568838	0.4208908362392955	0.014647336051095205	0.34127241979113415	0.0685121199012312	-2889.6040681835343	-2827.2909630427353	-44.03662970481015
689600	-5776.534603915376	-54.77005362557026	-5721.764550289805	45.70470312219356	5.297374999553928	41.20263765428917	23.95973473079172	0.0557661538912807	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.01235457091626631	0.24217197880901953	0.013940748024666572	0.16143970310304212	-0.0889918151511035	-2894.1852864412845	-2827.5792638485204	-45.259180263845955
689800	-5777.359366756051	-54.973451003219246	-5722.385915752831	46.36187631504151	5.525979622657737	46.28453158717121	23.95973473079172	0.0557661538912807	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.011195577553925471	0.2761393785384701	0.01260687981379127	0.16445471532760556	0.243873718584845	-2894.2320736283764	-2828.1538421244545	-45.89864858853887
690000	-5783.203427428761	-55.483664380840715	-5727.71976304792	46.883300527753235	5.588129384557484	44.79436407093303	24.488563363291835	0.05744478544437827	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.011343784674258277	0.3633929668450252	0.012333713753142279	0.20643144082448997	-0.054716367217337886	-2899.8662818794564	-2827.8534811684644	-45.78307129368885
690200	-5781.3086109434225	-59.304474447399386	-5722.004136496023	50.950623956458664	5.807345934830305	48.15681162060237	25.462185187084714	0.037853976650408294	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	10.018335608319388	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.01069044550158437	0.3633929668450252	0.010960394275788978	0.26705604989872767	0.013248172928863503	-2897.8267663342695	-2824.1773701617544	-46.070342267566836
690400	-5772.992582265965	-54.97904866504652	-5718.013533600919	48.70042350292453	5.822345283943902	46.88234274810291	24.337664696326616	0.04207024732255862	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.01124304022530369	0.29144856760571075	0.012748922384667679	0.2246958345853824	0.060370594552748014	-2890.511233362141	-2827.5023002387784	-45.6458137518309
690600	-5773.26676533337	-57.26704477918368	-5715.999720554187	49.33571811939309	5.835351874718342	48.88347980147102	25.042590453232275	0.04381893646427164	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.011075191219711695	0.34588081232331813	0.01244018995244246	0.2609685913228286	0.11850003674413309	-2890.332536815309	-2825.6671837388776	-45.83346270572018
690800	-5772.890078721086	-56.39999320033357	-5716.4900855207525	50.65929913632168	5.190169298781137	46.632179567431166	24.087539296263465	0.05498288500337932	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.011200737528342847	0.29328531258796164	0.012161229767643767	0.21508172851652624	-0.14976631394733375	-2891.872839778464	-2824.617245742288	-46.025427556681954
691000	-5770.416537156422	-56.34999681297169	-5714.0665403434505	50.65929913632168	5.190169298781137	49.47624367260837	24.087539296263465	0.05498288500337932	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.011763074381737645	0.25980164759368846	0.013221133719865295	0.24223446544171717	-0.39540237404770323	-2890.825808248524	-2823.2407320949264	-46.0758821643029
691200	-5780.2555259710125	-62.275812676079276	-5717.979713294933	51.0388641490299	4.658331264574122	49.94074443024297	24.11065996358954	0.01598125220698847	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.011751794303551366	0.24756250527115306	0.012115373016535992	0.2147365325388161	-0.22235216451613904	-2889.749971164503	-2828.2297421304297	-49.74075199411014
691400	-5774.959706962442	-57.23041034926561	-5717.729296613177	51.36400877542265	5.004126426558106	49.89735576980219	24.089712553812248	0.05683458882904147	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.014178082504516064	0.24756250527115306	0.014108813139798074	0.21990853742421831	-0.3300453742094662	-2889.090557102384	-2828.6387395107936	-46.32036588043542
691600	-5774.169575095907	-54.90619865243639	-5719.26337644347	46.24063224468757	5.617898902437072	44.954636726845635	24.089712553812248	0.060619206703260785	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.01347309534262317	0.16428823697191872	0.013177760361477187	0.1559665386405854	-0.12491075051450308	-2895.96628292977	-2823.297093513701	-45.93750283954616
691800	-5777.134746784648	-55.490902000641356	-5721.643844784006	48.60175699976967	5.715512614335352	45.49473519798521	24.508282966305806	0.060619206703260785	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.01324299194929774	0.16428823697191872	0.013081682189277515	0.1605120827801915	-0.21801103101070596	-2892.9235957457063	-2828.7202490382997	-46.15173607701388
692000	-5777.328688053616	-56.973711216112946	-5720.354976837503	47.73644882994596	5.077218996914224	44.12155155116886	24.508282966305806	0.060619206703260785	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.013560729695964948	0.18649291944373206	0.01359623604529059	0.18407941794969937	0.0020755408186150463	-2893.1541794704954	-2827.200797367008	-46.02674783096266
692200	-5780.733884351821	-56.97315760090792	-5723.760726750913	46.19935506160956	5.265586364984378	38.68802028584671	24.806747447878248	0.056969287640388666	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.013831726545034081	0.3862416786045035	0.013189898977120333	0.358736116397801	-0.03311715998825606	-2896.785450750521	-2826.975276000392	-45.26629098135071
692400	-5779.884780246177	-57.895828630218375	-5721.988951615958	56.05930343963034	5.451188403486577	49.91858615547169	23.792311711228244	0.06726145993506101	12.735991138234182	0.3390166064168592	0.3704732261161942	0.0746652354358652	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.013260094463454988	0.3862416786045035	0.011837479083897444	0.38218079419841505	-0.0896966566582879	-2895.202933048223	-2826.786018567735	-47.88071448704991
692600	-5776.245294618298	-57.33478661975128	-5718.9105079985475	56.438282499644636	5.889691921534095	47.974322214320566	23.953155449459818	0.06726145993506101	12.735991138234182	0.3390166064168592	0.36181502275759825	0.08332343879446118	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.012211251561966775	0.3862416786045035	0.011893540031499656	0.34513473107145753	-0.09294544288907113	-2891.202999875142	-2827.7075081234057	-47.97960509592362
692800	-5774.3522553063585	-56.018551287562715	-5718.333704018796	52.401227042575655	5.326258428628397	45.59997452347661	23.523383625730688	0.04019486464911729	12.735991138234182	0.3390166064168592	0.36181502275759825	0.08332343879446118	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.015439386561613862	0.2759738059523756	0.013970696823745214	0.22839992587185612	-0.3775581090666033	-2890.8350548701787	-2827.498649148617	-45.66071620343993
693000	-5774.666358238443	-56.35821403970564	-5718.308144198737	50.583961080617236	5.031340395844981	49.36403768296864	24.1735823228678	0.04191771986581252	12.735991138234182	0.3390166064168592	0.36181502275759825	0.08332343879446118	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.01275468091903558	0.13784891365797025	0.011900031742519832	0.11324483512455266	0.10019545639888147	-2891.120741875514	-2827.187402323223	-45.84007087583001
693200	-5773.599099994183	-56.797984374344566	-5716.801115619839	49.3049563231906	5.005180158624956	48.183769248435006	24.033831897244063	0.03433272443900426	12.735991138234182	0.3390166064168592	0.36181502275759825	0.08332343879446118	0.21584493203108132	0.32306805113435366	12.200397418098428	0.36854792492688193	0.3028086356341014	0.07759691529169804	0.25104652414731843	0.39228901461530613	0.012869082446456593	0.24398629488630236	0.012759510599118217	0.25531357739264127	-0.5488166196960003	-2890.689501774023	-2826.111613845816	-45.916671341722605
